Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,IsStalled,Auto0CurrentFile,Auto1FileStatus,Auto2CurrentCommand,Auto3TrimmedCommand
06:55:18.397 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.270000,-1.370000,2.910000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.404587,-0.148972,0.000000,-1.753082,1.351059,0.000000,0.096000,0.107000,-0.229000,FlatInitial,Hold,0,0.000000,1.270000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:18.499 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.260000,-1.390000,2.940000,Suck,104.000000,1,0,-0.000000,0.000000,1,-0.420883,-0.151276,0.000000,-1.774155,1.343399,0.000000,-0.311000,-0.095000,0.278000,FlatInitial,Hold,0,0.000000,1.260000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:18.599 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.280000,-1.580000,2.920000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.016632,-0.153351,0.000000,-1.783447,1.335617,0.000000,0.036000,0.185000,0.151000,FlatInitial,Hold,0,0.000000,1.280000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:18.699 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.270000,-1.590000,2.830000,Suck,104.000000,1,0,-0.000000,0.000000,1,-0.015656,-0.130325,0.000000,-1.783646,1.329544,0.000000,0.176000,0.077000,0.021000,FlatInitial,Hold,0,0.000000,1.270000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:18.800 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.260000,-1.500000,2.830000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.012497,-0.131149,0.000000,-1.783554,1.322464,0.000000,-0.102000,0.090000,0.094000,FlatInitial,Hold,0,0.000000,1.260000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:18.900 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.260000,-1.450000,2.730000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.015335,-0.215195,0.000000,-1.782761,1.313782,0.000000,0.117000,0.196000,-0.023000,FlatInitial,Hold,0,0.000000,1.260000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:19.000 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.260000,-1.400000,2.750000,Suck,104.000000,1,0,-0.000000,0.000000,1,0.036392,-0.213684,0.000000,-1.780533,1.303223,0.000000,0.075000,-0.101000,0.092000,FlatInitial,Hold,0,0.000000,1.260000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:19.101 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.250000,-1.320000,2.690000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.057434,-0.221497,0.000000,-1.778427,1.292084,0.000000,-0.041000,-0.063000,0.097000,FlatInitial,Hold,0,0.000000,1.250000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:19.202 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.250000,-1.260000,2.650000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.089035,-0.220947,0.000000,-1.774521,1.281067,0.000000,-0.010000,0.227000,-0.126000,FlatInitial,Hold,0,0.000000,1.250000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:19.303 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.250000,-1.250000,2.700000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.093140,-0.208481,0.000000,-1.770142,1.270737,0.000000,0.098000,0.186000,-0.037000,FlatInitial,Hold,0,0.000000,1.250000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:19.403 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.250000,-1.160000,2.630000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.218658,0.000000,-1.766037,1.260117,0.000000,0.099000,-0.001000,-0.009000,FlatInitial,Hold,0,0.000000,1.250000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:19.504 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.240000,-1.200000,2.650000,Suck,104.000000,1,0,-0.000000,0.000000,1,0.028778,-0.210831,0.000000,-1.764938,1.249222,0.000000,-0.055000,-0.092000,0.000000,FlatInitial,Hold,0,0.000000,1.240000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:19.604 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.240000,-1.200000,2.560000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.071075,-0.238815,0.000000,-1.763016,1.237671,0.000000,0.072000,0.207000,0.100000,FlatInitial,Hold,0,0.000000,1.240000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:19.704 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.240000,-1.210000,2.610000,Suck,104.000000,1,0,-0.000000,0.000000,1,0.149857,-0.181473,0.000000,-1.756882,1.227798,0.000000,0.059000,-0.045000,-0.004000,FlatInitial,Hold,0,0.000000,1.240000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:19.804 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.240000,-1.100000,2.580000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.219452,-0.212158,0.000000,-1.745087,1.216019,0.000000,-0.037000,-0.062000,0.070000,FlatInitial,Hold,0,0.000000,1.240000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:19.904 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.240000,-1.050000,2.520000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.304367,-0.184875,0.000000,-1.731552,1.205490,0.000000,-0.186000,-0.175000,0.166000,FlatInitial,Hold,0,0.000000,1.240000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:20.004 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.240000,-1.060000,2.580000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.351257,-0.159271,0.000000,-1.715286,1.196945,0.000000,0.210000,0.145000,-0.051000,FlatInitial,Hold,0,0.000000,1.240000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:20.105 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.240000,-0.830000,2.530000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.423050,-0.167618,0.000000,-1.695343,1.188782,0.000000,0.094000,-0.139000,0.045000,FlatInitial,Hold,0,0.000000,1.240000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:20.205 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.230000,-0.650000,2.600000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.024673,-0.179901,0.000000,-1.681656,1.180191,0.000000,0.094000,-0.139000,0.045000,FlatInitial,Hold,0,0.000000,1.230000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:20.305 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.220000,-0.580000,2.610000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.064041,-0.196121,0.000000,-1.679184,1.170853,0.000000,-0.089000,-0.063000,0.062000,FlatInitial,Hold,0,0.000000,1.220000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:20.406 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.220000,-0.590000,2.600000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.088654,-0.201706,0.000000,-1.675278,1.160645,0.000000,0.137000,0.069000,-0.021000,FlatInitial,Hold,0,0.000000,1.220000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:20.506 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.210000,-0.440000,2.590000,Suck,104.000000,1,0,-0.000000,0.000000,1,0.102493,-0.138657,0.000000,-1.670837,1.152496,0.000000,0.001000,0.033000,0.011000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:20.607 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.210000,-0.440000,2.600000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.113739,-0.106293,0.000000,-1.665070,1.146469,0.000000,0.014000,0.027000,0.011000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:20.708 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.200000,-0.520000,2.520000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.059814,-0.135315,0.000000,-1.661011,1.140228,0.000000,-0.012000,-0.131000,-0.018000,FlatInitial,Hold,0,0.000000,1.200000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:20.808 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.200000,-0.520000,2.520000,Suck,105.000000,1,0,-0.000000,0.000000,1,0.104218,-0.100723,0.000000,-1.656799,1.134827,0.000000,-0.027000,-0.086000,-0.053000,FlatInitial,Hold,0,0.000000,1.200000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:20.908 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.386719,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.190000,-0.370000,2.590000,Suck,100.000000,1,0,-0.000000,0.000000,1,0.086685,-0.115372,0.000000,-1.652481,1.128906,0.000000,-0.027000,-0.086000,-0.053000,FlatInitial,Hold,0,0.000000,1.190000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:21.009 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.200000,-0.500000,2.620000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.021713,-0.068237,0.000000,-1.649826,1.122650,0.000000,-0.169000,-0.055000,0.013000,FlatInitial,Hold,0,0.000000,1.200000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:21.109 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.210000,-0.640000,2.580000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.084000,-0.048523,0.000000,-1.652359,1.120087,0.000000,-0.344000,-0.047000,0.119000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:21.209 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.220000,-0.750000,2.710000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.073776,-0.066635,0.000000,-1.656036,1.117004,0.000000,0.163000,0.085000,-0.126000,FlatInitial,Hold,0,0.000000,1.220000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:21.310 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.220000,-0.790000,2.680000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.065948,-0.076508,0.000000,-1.659897,1.113419,0.000000,-0.058000,0.052000,0.015000,FlatInitial,Hold,0,0.000000,1.220000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:21.411 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.220000,-0.770000,2.680000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.065948,-0.076508,0.000000,-1.659897,1.113419,0.000000,-0.180000,0.014000,0.015000,FlatInitial,Hold,0,0.000000,1.220000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:21.510 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.210000,-0.790000,2.660000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.135101,-0.077133,0.000000,-1.670242,1.106293,0.000000,0.043000,0.034000,0.018000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:21.610 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.210000,-0.850000,2.620000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.135101,-0.077133,0.000000,-1.670242,1.106293,0.000000,-0.169000,0.060000,-0.025000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:21.710 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.210000,-0.820000,2.600000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.174591,-0.071152,0.000000,-1.678360,1.103165,0.000000,0.009000,0.040000,-0.111000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:21.810 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.210000,-0.820000,2.610000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.165054,-0.093552,0.000000,-1.686752,1.098526,0.000000,-0.075000,-0.122000,0.000000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:21.910 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.210000,-0.860000,2.540000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.183868,-0.077957,0.000000,-1.698441,1.093033,0.000000,0.087000,0.243000,-0.064000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:22.011 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.200000,-0.760000,2.580000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.202271,-0.054703,0.000000,-1.706161,1.090408,0.000000,-0.026000,-0.067000,-0.015000,FlatInitial,Hold,0,0.000000,1.200000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:22.111 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.200000,-0.840000,2.590000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.250107,-0.043411,0.000000,-1.717636,1.087387,0.000000,-0.125000,-0.090000,0.103000,FlatInitial,Hold,0,0.000000,1.200000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:22.212 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.679688,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.200000,-0.820000,2.530000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.297653,-0.064972,0.000000,-1.731400,1.084900,0.000000,0.045000,0.239000,-0.265000,FlatInitial,Hold,0,0.000000,1.200000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:22.312 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.190000,-0.780000,2.620000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.346069,-0.046021,0.000000,-1.750885,1.082275,0.000000,-0.170000,-0.272000,0.032000,FlatInitial,Hold,0,0.000000,1.190000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:22.412 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.190000,-0.750000,2.530000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.369492,-0.049576,0.000000,-1.765503,1.080505,0.000000,0.056000,0.061000,0.004000,FlatInitial,Hold,0,0.000000,1.190000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:22.512 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.876953,-6000.000000,-6000.000000,Speed,Speed,1.200000,-0.730000,2.580000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.405426,-0.061539,0.000000,-1.788376,1.077850,0.000000,0.164000,0.062000,-0.138000,FlatInitial,Hold,0,0.000000,1.200000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:22.613 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.180000,-0.700000,2.620000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.440857,-0.057068,0.000000,-1.809494,1.074402,0.000000,-0.091000,-0.028000,0.083000,FlatInitial,Hold,0,0.000000,1.180000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:22.713 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.180000,-0.690000,2.610000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.458252,-0.042862,0.000000,-1.833374,1.072021,0.000000,-0.244000,0.163000,0.121000,FlatInitial,Hold,0,0.000000,1.180000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:22.814 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.679688,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.170000,-0.720000,2.670000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.498337,-0.015839,0.000000,-1.857941,1.071671,0.000000,0.080000,0.075000,-0.056000,FlatInitial,Hold,0,0.000000,1.170000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:22.915 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.679688,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.170000,-0.650000,2.680000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.522858,0.021042,0.000000,-1.883316,1.071396,0.000000,-0.049000,-0.189000,0.105000,FlatInitial,Hold,0,0.000000,1.170000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:23.015 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.679688,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.160000,-0.780000,2.680000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.581009,0.007126,0.000000,-1.910980,1.072433,0.000000,0.071000,0.208000,-0.060000,FlatInitial,Hold,0,0.000000,1.160000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:23.115 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.679688,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.160000,-0.650000,2.760000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.577209,0.037430,0.000000,-1.940094,1.074112,0.000000,-0.098000,-0.060000,0.031000,FlatInitial,Hold,0,0.000000,1.160000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:23.215 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.826172,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.150000,-0.720000,2.750000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.598679,0.042648,0.000000,-1.970215,1.075912,0.000000,-0.036000,0.018000,0.158000,FlatInitial,Hold,0,0.000000,1.150000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:23.315 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.826172,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.150000,-0.890000,2.780000,Suck,105.000000,1,0,-0.000000,0.000000,1,-0.630844,0.002396,0.000000,-2.000854,1.076859,0.000000,0.147000,0.207000,-0.070000,FlatInitial,Hold,0,0.000000,1.150000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:23.416 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.826172,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.150000,-0.860000,2.900000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.620529,0.052002,0.000000,-2.031906,1.078110,0.000000,-0.262000,-0.367000,0.135000,FlatInitial,Hold,0,0.000000,1.150000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:23.516 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.826172,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.150000,-0.990000,2.830000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.674088,0.027390,0.000000,-2.064621,1.079391,0.000000,-0.037000,0.195000,0.093000,FlatInitial,Hold,0,0.000000,1.150000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:23.617 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.679688,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.160000,-1.170000,2.890000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.741928,0.063034,0.000000,-2.107651,1.082108,0.000000,-0.106000,0.062000,0.132000,FlatInitial,Hold,0,0.000000,1.160000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:23.717 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.679688,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.180000,-1.360000,2.970000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.798325,0.116760,0.000000,-2.146469,1.086899,0.000000,-0.138000,-0.099000,-0.031000,FlatInitial,Hold,0,0.000000,1.180000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:23.817 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.679688,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.200000,-1.520000,2.940000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.858688,0.095901,0.000000,-2.188202,1.092041,0.000000,0.091000,0.144000,0.006000,FlatInitial,Hold,0,0.000000,1.200000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:23.918 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.679688,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.200000,-1.680000,3.040000,Suck,101.000000,0,0,-0.000000,0.000000,1,-0.907684,0.123077,0.000000,-2.232544,1.097580,0.000000,-0.106000,-0.158000,-0.048000,FlatInitial,Hold,0,0.000000,1.200000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:24.019 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.210000,-1.630000,3.000000,Suck,102.000000,0,0,-0.000000,0.000000,1,-0.946518,0.127899,0.000000,-2.279358,1.103256,0.000000,-0.074000,0.039000,0.092000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:24.119 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.210000,-1.680000,3.000000,Suck,102.000000,0,0,-0.000000,0.000000,1,-0.986908,0.146866,0.000000,-2.327850,1.110672,0.000000,0.179000,0.157000,-0.047000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:24.219 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.679688,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.200000,-1.690000,3.030000,Suck,103.000000,0,0,-0.000000,0.000000,1,-0.980011,0.181915,0.000000,-2.376511,1.118393,0.000000,-0.102000,-0.315000,-0.023000,FlatInitial,Hold,0,0.000000,1.200000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:24.320 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.679688,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.210000,-1.680000,2.920000,Suck,102.000000,1,0,-0.000000,0.000000,1,-1.005112,0.155457,0.000000,-2.426498,1.126511,0.000000,0.057000,0.217000,0.050000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:24.421 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.533203,98.730469,-6000.000000,-6000.000000,Speed,Speed,1.210000,-1.720000,2.910000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.993591,0.157990,0.000000,-2.476074,1.135254,0.000000,0.173000,-0.021000,-0.120000,FlatInitial,Hold,0,0.000000,1.210000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
