Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,,IsStalled
12:29:02.764 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.050000,1.230000,1.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.003000,0.000000,0.002000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:02.864 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.070000,1.230000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.006000,0.000000,-0.009000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:02.964 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.070000,1.260000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.004000,-0.004000,0.001000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:03.064 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.090000,1.260000,1.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.001000,0.000000,-0.007000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:03.163 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.120000,1.250000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.004000,-0.006000,0.001000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:03.264 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.140000,1.230000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,-0.002000,0.000000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:03.364 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.150000,1.240000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.001000,0.002000,0.003000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:03.464 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.140000,1.250000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,0.001000,0.006000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:03.564 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.140000,1.230000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,0.001000,0.006000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:03.664 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.140000,1.240000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.001000,0.002000,0.008000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:03.764 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.380000,-0.160000,1.250000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.001000,0.002000,0.008000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:03.864 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.380000,-0.160000,1.250000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.003000,-0.003000,0.002000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:03.964 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.380000,-0.160000,1.250000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.003000,0.004000,0.000000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:04.064 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.380000,-0.170000,1.260000,1.000000,105.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.003000,0.004000,0.000000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:04.164 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.370000,-0.170000,1.260000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,0.000000,0.000000,FlatInitial,Hold,0,0.000000,-3.370000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:04.265 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.380000,-0.150000,1.250000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.003000,-0.003000,0.003000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:04.365 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.380000,-0.150000,1.250000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.001000,0.001000,0.000000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:04.466 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.380000,-0.160000,1.250000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.002000,0.001000,0.003000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:04.565 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.380000,-0.160000,1.260000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,0.003000,0.000000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:04.666 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.380000,-0.140000,1.260000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.002000,0.000000,0.001000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:04.766 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.380000,-0.140000,1.250000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.001000,-0.002000,-0.003000,FlatInitial,Hold,0,0.000000,-3.380000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:04.866 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.150000,1.250000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.002000,0.000000,-0.004000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:04.967 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.170000,1.270000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.003000,0.003000,0.001000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:05.067 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.160000,1.250000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.002000,0.002000,0.000000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:05.167 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.140000,1.250000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.004000,0.000000,0.004000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:05.268 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.140000,1.250000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,0.000000,0.003000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:05.368 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.140000,1.250000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,0.002000,0.004000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:05.469 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.140000,1.250000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.002000,0.000000,0.003000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:05.569 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.120000,1.250000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,-0.001000,0.000000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:05.669 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.390000,-0.120000,1.250000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,0.000000,0.000000,FlatInitial,Hold,0,0.000000,-3.390000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:05.770 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.410000,-0.110000,1.240000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.003000,0.001000,0.003000,FlatInitial,Hold,0,0.000000,-3.410000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:05.871 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.110000,1.230000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.001000,-0.005000,0.005000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:05.972 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.110000,1.220000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.002000,0.002000,0.001000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:06.071 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.420000,-0.110000,1.230000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.001000,0.001000,0.003000,FlatInitial,Hold,0,0.000000,-3.420000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:06.171 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.100000,1.230000,1.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,-0.005000,-0.007000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:06.272 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.410000,-0.110000,1.230000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.004000,0.002000,0.002000,FlatInitial,Hold,0,0.000000,-3.410000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:06.372 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.410000,-0.090000,1.240000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.001000,0.001000,0.001000,FlatInitial,Hold,0,0.000000,-3.410000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:06.473 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.070000,1.230000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.002000,-0.002000,-0.002000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:06.575 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.420000,-0.060000,1.240000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.002000,0.002000,0.005000,FlatInitial,Hold,0,0.000000,-3.420000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:06.675 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.050000,1.260000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.003000,0.000000,0.001000,FlatInitial,Hold,0,0.000000,-3.400000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:06.775 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.420000,-0.030000,1.250000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.003000,0.001000,0.008000,FlatInitial,Hold,0,0.000000,-3.420000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:06.875 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.420000,-0.020000,1.250000,1.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,0.001000,0.000000,FlatInitial,Hold,0,0.000000,-3.420000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:06.977 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.430000,-0.020000,1.250000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.003000,0.002000,0.000000,FlatInitial,Hold,0,0.000000,-3.430000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:07.077 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.450000,-0.020000,1.250000,1.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.002000,0.000000,0.003000,FlatInitial,Hold,0,0.000000,-3.450000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:07.177 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.450000,0.000000,1.250000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.002000,-0.002000,0.001000,FlatInitial,Hold,0,0.000000,-3.450000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:07.277 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.430000,0.020000,1.240000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.001000,-0.005000,0.002000,FlatInitial,Hold,0,0.000000,-3.430000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:07.378 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.450000,0.060000,1.250000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.003000,0.001000,0.000000,FlatInitial,Hold,0,0.000000,-3.450000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:07.478 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.450000,0.100000,1.290000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.001000,0.000000,-0.002000,FlatInitial,Hold,0,0.000000,-3.450000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:07.578 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.460000,0.100000,1.270000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,0.004000,0.001000,FlatInitial,Hold,0,0.000000,-3.460000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:07.680 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.460000,0.090000,1.280000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.003000,-0.006000,0.000000,FlatInitial,Hold,0,0.000000,-3.460000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:07.781 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.440000,0.090000,1.300000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.003000,0.000000,-0.001000,FlatInitial,Hold,0,0.000000,-3.440000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:07.882 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.450000,0.110000,1.310000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,0.000000,-0.002000,FlatInitial,Hold,0,0.000000,-3.450000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:07.983 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.440000,0.120000,1.320000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.004000,0.003000,0.009000,FlatInitial,Hold,0,0.000000,-3.440000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:08.085 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.450000,0.100000,1.330000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.003000,-0.001000,0.004000,FlatInitial,Hold,0,0.000000,-3.450000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:08.185 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.450000,0.080000,1.320000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.003000,0.005000,-0.011000,FlatInitial,Hold,0,0.000000,-3.450000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:08.286 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.460000,0.080000,1.330000,1.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.003000,0.000000,0.008000,FlatInitial,Hold,0,0.000000,-3.460000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:08.386 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.430000,0.090000,1.330000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.006000,-0.007000,0.011000,FlatInitial,Hold,0,0.000000,-3.430000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:08.486 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.460000,0.130000,1.320000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.002000,0.003000,-0.002000,FlatInitial,Hold,0,0.000000,-3.460000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:08.586 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.460000,0.150000,1.330000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.000000,0.000000,0.000000,FlatInitial,Hold,0,0.000000,-3.460000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:08.686 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.470000,0.060000,1.330000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,-0.004000,0.014000,-0.006000,FlatInitial,Hold,0,0.000000,-3.470000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
12:29:08.786 PM 03/04/2016,Autonomous Disabled,8,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.470000,0.070000,1.320000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,6.512054,5.223465,0.000000,0.005000,-0.006000,0.001000,FlatInitial,Hold,0,0.000000,-3.470000,0.000000,73867.000000,0.000000,-10987.000000,0,0,1
